ID,month,B1_mean,B1_std,B1_min,B1_max,B1_median,B2_mean,B2_std,B2_min,B2_max,B2_median,B3_mean,B3_std,B3_min,B3_max,B3_median,B4_mean,B4_std,B4_min,B4_max,B4_median,B5_mean,B5_std,B5_min,B5_max,B5_median,B6_mean,B6_std,B6_min,B6_max,B6_median,B7_mean,B7_std,B7_min,B7_max,B7_median,B8_mean,B8_std,B8_min,B8_max,B8_median,B8A_mean,B8A_std,B8A_min,B8A_max,B8A_median,B9_mean,B9_std,B9_min,B9_max,B9_median,B11_mean,B11_std,B11_min,B11_max,B11_median,B12_mean,B12_std,B12_min,B12_max,B12_median,Crop,class
ID_dhvEpU_Dec,Dec,2453.4697,12.219068,2433.0,2482.0,2450.0,2181.3438,30.792933,2126.0,2322.0,2171.0,2074.7793,38.412277,1972.0,2237.0,2067.0,1889.592,113.136215,1755.0,2339.0,1842.0,2195.7466,83.83052,2040.0,2483.0,2173.0,3330.867,145.81984,2777.0,3717.0,3318.0,3866.2683,209.65327,3116.0,4430.0,3858.0,3782.5112,225.24257,2886.0,4383.0,3776.0,4249.8735,220.82108,3386.0,4833.0,4247.0,1739.3729,24.27931,1666.0,1792.0,1737.0,3046.7332,304.59192,2576.0,3976.0,2974.0,2025.7897,262.35242,1650.0,2862.0,1948.0,Cocoa,1
ID_j2q4ru_Dec,Dec,2452.0957,17.490934,2430.0,2507.0,2445.0,2178.8142,36.167328,2128.0,2380.0,2166.0,2073.6047,42.340748,1965.0,2308.0,2063.0,1871.7666,119.64935,1739.0,2430.0,1819.0,2185.6226,85.990974,2022.0,2563.0,2162.0,3340.7432,144.07774,2885.0,3656.0,3357.0,3883.4373,204.03056,3314.0,4304.0,3921.0,3799.0735,213.81447,3015.0,4302.0,3826.0,4266.4487,216.16501,3629.0,4725.0,4307.0,1727.115,30.981327,1642.0,1784.0,1729.0,2913.802,307.2065,2541.0,4047.0,2844.0,1940.9501,277.3986,1646.0,3030.0,1834.0,Cocoa,1
ID_xYgo9h_Dec,Dec,2421.438,11.5032425,2405.0,2494.0,2419.0,2161.2717,30.91729,2113.0,2497.0,2154.0,2053.0764,41.649918,1954.0,2558.0,2047.0,1842.842,93.28039,1726.0,2591.0,1812.0,2123.988,72.07768,1990.0,2665.0,2111.0,3227.5798,161.08456,2804.0,3556.0,3240.0,3727.434,224.08095,3099.0,4194.0,3754.0,3693.6995,241.82895,2957.0,4253.0,3721.0,4101.1855,243.66864,3410.0,4619.0,4130.0,1724.3479,35.60633,1629.0,1789.0,1732.0,2928.4656,212.1241,2518.0,3974.0,2894.0,1950.5101,195.8917,1641.0,3203.0,1913.0,Cocoa,1
ID_bwqnZf_Dec,Dec,2455.218,9.459061,2438.0,2484.0,2454.0,2180.5078,24.441835,2132.0,2311.0,2174.0,2066.166,29.406038,1982.0,2218.0,2062.0,1874.3087,83.8803,1758.0,2255.0,1846.0,2169.2192,61.55676,2059.0,2423.0,2155.0,3246.9758,141.89445,2796.0,3593.0,3243.0,3768.7446,200.77438,3135.0,4266.0,3770.0,3693.7725,214.06262,2979.0,4266.0,3692.0,4154.124,215.57549,3436.0,4644.0,4152.0,1700.8589,25.141272,1647.0,1768.0,1698.0,2924.489,234.24681,2463.0,3613.0,2884.0,1941.6986,195.43582,1610.0,2552.0,1904.0,Cocoa,1
ID_Q9JJeq_Dec,Dec,2431.0627,4.328352,2421.0,2446.0,2431.0,2152.2556,14.795895,2114.0,2341.0,2150.0,2053.2288,23.39789,1962.0,2263.0,2053.0,1796.1733,42.162575,1726.0,2272.0,1784.0,2122.4568,36.779305,1992.0,2326.0,2124.0,3389.7458,147.95131,2970.0,3830.0,3407.0,3928.8428,194.11028,3403.0,4458.0,3946.0,3856.2283,214.96101,3095.0,4468.0,3879.0,4307.6133,210.71231,3646.0,4862.0,4323.0,1772.381,28.779861,1692.0,1835.0,1776.0,2758.6643,117.9987,2481.0,3170.0,2776.0,1794.8562,95.92451,1603.0,2218.0,1794.0,Cocoa,1
ID_lx7AWW_Dec,Dec,2455.438,11.835217,2439.0,2500.0,2451.0,2178.3867,30.508474,2130.0,2341.0,2169.0,2080.4336,37.59798,1976.0,2276.0,2072.0,1861.7267,105.76183,1759.0,2292.0,1817.0,2157.5466,77.73754,2028.0,2501.0,2136.0,3313.6228,146.82028,2886.0,3672.0,3308.0,3811.4944,201.37195,3191.0,4305.0,3801.0,3757.731,217.07079,3045.0,4340.0,3755.0,4188.9683,209.85316,3533.0,4677.0,4186.0,1739.529,26.270926,1670.0,1804.0,1742.0,2882.5828,285.60443,2429.0,3901.0,2829.0,1925.0946,248.08293,1599.0,2912.0,1850.0,Cocoa,1
ID_QFNpHA_Dec,Dec,2458.1387,14.771839,2440.0,2500.0,2451.0,2181.5852,34.689747,2130.0,2460.0,2169.0,2088.3325,40.26601,1996.0,2445.0,2080.0,1861.3756,107.11852,1759.0,2440.0,1812.0,2172.5894,79.63157,2040.0,2526.0,2150.0,3385.3271,161.44183,2888.0,3797.0,3403.0,3911.767,226.41672,3305.0,4452.0,3936.0,3856.519,240.82469,3034.0,4445.0,3892.0,4303.772,246.28651,3569.0,4886.0,4336.0,1761.1919,40.998043,1649.0,1830.0,1774.0,2891.995,254.78006,2530.0,4050.0,2851.0,1914.8732,228.1464,1631.0,2950.0,1847.0,Cocoa,1
ID_koJibJ_Dec,Dec,2456.9106,12.168623,2438.0,2500.0,2454.0,2185.621,29.781034,2115.0,2386.0,2178.0,2075.8313,37.62574,1958.0,2346.0,2068.0,1908.786,107.83417,1749.0,2466.0,1873.0,2206.5452,80.94694,2016.0,2519.0,2187.0,3220.9019,112.3607,2899.0,3571.0,3211.5,3709.677,165.45743,3323.0,4217.0,3698.0,3648.5283,182.61626,2936.0,4264.0,3643.5,4102.058,176.51505,3513.0,4602.0,4093.0,1715.011,19.936243,1674.0,1777.0,1713.0,3098.1924,274.9646,2565.0,4009.0,3032.0,2066.5837,235.5146,1697.0,2877.0,2006.0,Cocoa,1
ID_KjSJ7B_Dec,Dec,2441.6604,10.726427,2425.0,2475.0,2439.0,2169.3818,30.149963,2114.0,2428.0,2161.0,2067.471,41.44741,1962.0,2431.0,2058.0,1854.6755,92.15206,1722.0,2446.0,1827.0,2154.4985,78.26317,1993.0,2507.0,2138.0,3294.3982,123.57014,2890.0,3636.0,3295.0,3804.0408,166.83527,3223.0,4236.0,3806.0,3742.5486,191.21805,2918.0,4353.0,3744.0,4188.2876,178.27504,3448.0,4655.0,4189.0,1745.501,22.026009,1684.0,1799.0,1745.0,2905.7808,215.10512,2501.0,3782.0,2875.0,1930.3488,181.07785,1614.0,2631.0,1895.0,Cocoa,1
ID_JUGsI1_Dec,Dec,2432.2825,5.960181,2421.0,2452.0,2431.0,2154.3765,16.305363,2113.0,2341.0,2152.0,2059.0757,26.406168,1962.0,2263.0,2057.0,1802.922,47.36236,1726.0,2272.0,1789.0,2132.3142,43.902927,1992.0,2341.0,2130.0,3402.99,147.58565,2970.0,3830.0,3412.0,3943.4663,191.1468,3403.0,4458.0,3959.0,3871.8142,211.50262,3095.0,4468.0,3888.0,4322.0938,205.46541,3646.0,4862.0,4336.0,1775.5248,26.799616,1692.0,1835.0,1779.0,2763.1926,128.0834,2481.0,3194.0,2778.0,1800.8181,105.99431,1603.0,2189.0,1795.0,Cocoa,1
ID_5mm7wh_Dec,Dec,2428.9688,4.6714206,2421.0,2450.0,2428.0,2147.4722,15.567554,2114.0,2355.0,2145.0,2040.98,19.580229,1976.0,2273.0,2040.0,1785.9283,44.458675,1736.0,2275.0,1774.0,2110.3804,31.985556,2021.0,2286.0,2112.0,3322.6477,85.55942,2960.0,3524.0,3328.0,3854.6917,118.76979,3439.0,4124.0,3860.5,3787.901,137.12863,3225.0,4248.0,3794.0,4243.4697,128.8769,3724.0,4552.0,4251.0,1759.3955,18.940248,1708.0,1803.0,1760.0,2765.522,100.986374,2529.0,3426.0,2772.0,1801.3054,87.13544,1644.0,2420.0,1792.0,Cocoa,1
ID_mS2kjD_Dec,Dec,2448.7244,10.81801,2433.0,2480.0,2446.0,2171.1619,26.493156,2123.0,2382.0,2165.0,2054.864,33.281643,1961.0,2283.0,2051.0,1850.584,90.33402,1738.0,2370.0,1815.0,2146.136,65.643845,2006.0,2442.0,2132.0,3278.0222,156.98296,2805.0,3637.0,3300.0,3829.2068,217.72044,3207.0,4275.0,3868.0,3750.428,232.90555,2886.0,4244.0,3780.0,4213.3594,234.23787,3482.0,4706.0,4252.0,1717.476,30.441898,1632.0,1771.0,1721.0,2884.9805,245.02971,2536.0,3690.0,2810.0,1906.3818,207.5611,1641.0,2638.0,1829.0,Cocoa,1
ID_CF3WZi_Dec,Dec,2457.4375,14.556075,2438.0,2502.0,2453.0,2189.2393,35.331,2125.0,2407.0,2177.0,2100.1677,41.689304,2004.0,2382.0,2091.0,1906.2695,129.9491,1775.0,2443.0,1846.0,2214.1135,91.66273,2079.0,2536.0,2191.0,3384.3757,155.27104,2932.0,3715.0,3402.0,3899.0442,215.4685,3272.0,4315.0,3942.0,3831.4883,229.6375,3015.0,4367.0,3878.0,4276.0513,226.05045,3611.0,4688.0,4316.0,1758.6255,29.551157,1683.0,1814.0,1765.0,2929.5999,296.30106,2561.0,3988.0,2836.0,1963.3041,275.38412,1656.0,2879.0,1849.0,Cocoa,1
ID_uJtcNZ_Dec,Dec,2439.5256,11.231351,2424.0,2479.0,2436.0,2175.9243,28.216578,2121.0,2323.0,2168.0,2071.1365,34.87717,1963.0,2256.0,2066.0,1858.5359,91.41105,1739.0,2309.0,1825.0,2156.2537,65.19058,2003.0,2452.0,2144.0,3299.9585,151.76187,2855.0,3716.0,3288.0,3823.9246,200.10379,3304.0,4368.0,3806.0,3774.965,224.5925,2967.0,4500.0,3766.0,4209.7983,214.56294,3604.0,4763.0,4192.0,1731.0522,27.977905,1668.0,1801.0,1731.0,2937.939,224.154,2581.0,3917.0,2868.0,1936.8804,198.3364,1670.0,2959.0,1874.0,Cocoa,1
ID_c5ZI58_Dec,Dec,2453.0942,12.955012,2435.0,2499.0,2451.0,2180.9438,33.357117,2124.0,2382.0,2170.0,2070.1025,39.129314,1978.0,2283.0,2062.0,1892.9996,124.06859,1752.0,2332.0,1835.0,2187.6724,88.48959,2035.0,2501.0,2161.0,3266.6902,159.81044,2835.0,3615.0,3273.0,3793.335,230.30923,3222.0,4267.0,3829.0,3718.8035,238.12262,2849.0,4304.0,3742.0,4178.785,244.4457,3516.0,4635.0,4200.0,1715.0111,33.31271,1641.0,1778.0,1718.0,3002.6704,313.9012,2543.0,3991.0,2903.0,2000.4613,265.34732,1643.0,2855.0,1895.0,Cocoa,1
ID_2uKltK_Dec,Dec,2450.8188,10.069762,2441.0,2486.0,2447.0,2172.3015,25.653187,2128.0,2412.0,2165.0,2079.8435,30.177837,2006.0,2291.0,2076.0,1830.8193,79.8751,1751.0,2205.0,1801.0,2154.739,60.96321,2062.0,2441.0,2141.0,3415.1296,137.32593,3059.0,3774.0,3409.0,3949.6594,194.08228,3454.0,4440.0,3955.0,3895.3052,205.31966,3184.0,4437.0,3904.0,4349.29,203.32721,3800.0,4837.0,4350.0,1776.7963,29.759796,1701.0,1821.0,1779.0,2845.1821,197.02075,2533.0,3731.0,2819.0,1855.4541,172.98674,1624.0,2734.0,1810.0,Cocoa,1
ID_hA39a1_Dec,Dec,2429.689,6.442404,2421.0,2464.0,2428.0,2148.6624,16.78314,2114.0,2355.0,2146.0,2042.0411,20.451616,1985.0,2273.0,2041.0,1789.6932,50.661606,1736.0,2275.0,1775.0,2112.6248,35.764694,2017.0,2332.0,2112.0,3316.9941,93.52787,2936.0,3522.0,3323.0,3846.8386,129.75462,3345.0,4163.0,3853.0,3780.4426,146.37917,3124.0,4201.0,3787.0,4235.452,140.86021,3587.0,4594.0,4242.0,1758.1227,22.345749,1683.0,1803.0,1760.0,2778.7866,118.31923,2529.0,3566.0,2774.0,1811.0619,104.089806,1644.0,2497.0,1794.0,Cocoa,1
ID_bHh7zn_Dec,Dec,2425.4897,6.2902985,2416.0,2448.0,2424.0,2161.091,22.124765,2119.0,2530.0,2158.0,2066.5466,29.385456,1992.0,2588.0,2065.0,1796.2341,55.379097,1742.0,2670.0,1784.0,2158.0476,41.54659,2032.0,2490.0,2155.0,3410.7454,127.728485,3006.0,3776.0,3416.0,3965.2207,183.99066,3431.0,4527.0,3963.0,3901.7356,198.98956,3296.0,4464.0,3903.0,4349.5,198.72021,3733.0,4934.0,4358.0,1781.7109,26.556858,1705.0,1840.0,1778.0,2803.233,146.52895,2477.0,3425.0,2843.0,1817.5879,118.96829,1600.0,2627.0,1830.0,Cocoa,1
ID_hDeUtb_Dec,Dec,2440.467,7.402875,2429.0,2462.0,2438.0,2173.3494,23.090942,2130.0,2519.0,2169.0,2062.6577,30.581884,1974.0,2510.0,2060.0,1848.6417,83.01212,1743.0,2627.0,1817.0,2152.5452,60.467068,2034.0,2482.0,2142.0,3317.0903,145.82289,2991.0,3750.0,3299.0,3878.4053,204.28313,3458.0,4456.0,3855.0,3813.2202,224.197,3190.0,4423.0,3792.0,4261.324,221.1588,3741.0,4846.0,4240.0,1738.0023,28.35168,1670.0,1811.0,1736.0,2905.0757,235.92041,2513.0,3792.0,2852.0,1903.8743,189.49516,1629.0,2795.0,1859.0,Cocoa,1
ID_f1Ipb9_Dec,Dec,2447.325,10.870644,2434.0,2505.0,2443.0,2170.8376,26.01633,2116.0,2362.0,2164.0,2057.8765,33.456944,1960.0,2309.0,2055.0,1850.4244,83.99966,1736.0,2301.0,1819.0,2150.796,65.057434,1991.0,2480.0,2138.0,3310.1443,152.32013,2861.0,3698.0,3311.0,3871.2249,217.63289,3270.0,4425.0,3870.0,3787.1396,239.93475,3118.0,4640.0,3790.0,4256.946,231.747,3679.0,4860.0,4265.0,1728.3071,25.939253,1673.0,1795.0,1728.0,2885.977,253.88216,2459.0,3929.0,2834.0,1905.8535,211.00578,1630.0,2871.0,1857.0,Cocoa,1
ID_WCZPW8_Dec,Dec,2430.336,12.395698,2401.0,2451.0,2433.0,2151.3413,14.757489,2119.0,2320.0,2149.0,2055.608,20.677193,1976.0,2227.0,2057.0,1790.6394,45.39676,1725.0,2231.0,1779.0,2123.451,38.67994,2010.0,2346.0,2124.0,3472.9688,109.81763,3099.0,3747.0,3487.0,4043.2295,150.44594,3520.0,4516.0,4057.0,3990.2395,168.1145,3373.0,4496.0,4010.0,4446.5835,165.88202,3895.0,4923.0,4468.0,1790.0865,24.079082,1701.0,1839.0,1795.0,2788.2556,134.1257,2521.0,3512.0,2794.0,1796.8258,105.52535,1626.0,2447.0,1788.0,Cocoa,1
ID_rkECvY_Dec,Dec,2452.2898,10.472524,2437.0,2500.0,2451.0,2178.3225,26.496244,2115.0,2386.0,2173.0,2066.9297,35.402317,1958.0,2346.0,2063.0,1880.5409,93.55591,1749.0,2466.0,1854.0,2184.4878,73.42005,2016.0,2519.0,2176.0,3230.1677,115.19075,2879.0,3510.0,3230.0,3725.7256,162.52644,3233.0,4183.0,3723.0,3660.7136,187.0849,2936.0,4213.0,3665.0,4117.889,178.23372,3513.0,4588.0,4115.0,1717.1168,20.552242,1673.0,1763.0,1716.0,3016.4822,223.10994,2565.0,4009.0,2975.0,1999.9469,193.6874,1698.0,2877.0,1955.0,Cocoa,1
ID_P5J2Cv_Dec,Dec,2452.3657,12.223651,2435.0,2485.0,2451.0,2178.7573,31.435415,2124.0,2382.0,2168.0,2065.2595,38.49926,1959.0,2283.0,2060.0,1885.0853,115.29222,1753.0,2306.0,1834.0,2177.3005,84.2358,2006.0,2493.0,2155.0,3248.7915,167.28976,2835.0,3615.0,3256.0,3771.6548,238.46912,3214.0,4254.0,3812.0,3698.6028,247.0011,2849.0,4244.0,3720.0,4154.739,255.1085,3516.0,4635.0,4175.0,1710.7551,35.67735,1644.0,1778.0,1714.0,2997.7097,298.78842,2506.0,3799.0,2906.0,1992.8555,250.96143,1632.0,2625.0,1897.0,Cocoa,1
ID_RvXYPo_Dec,Dec,2415.369,6.5493064,2404.0,2444.0,2413.0,2151.5103,21.832945,2108.0,2456.0,2147.0,2048.4695,28.424084,1962.0,2413.0,2046.0,1803.5995,66.617645,1709.0,2431.0,1783.0,2110.9404,49.095173,1964.0,2405.0,2107.0,3331.1826,129.90347,2952.0,3643.0,3342.0,3873.2896,177.41617,3321.0,4348.0,3892.0,3831.9814,198.08269,3224.0,4321.0,3849.0,4258.7046,188.09178,3691.0,4694.0,4279.0,1746.9,23.530447,1683.0,1798.0,1747.0,2799.383,162.2266,2374.0,3676.0,2775.0,1835.1727,138.27132,1578.0,2556.0,1801.0,Cocoa,1
ID_LWNMop_Dec,Dec,2416.055,7.503559,2402.0,2441.0,2415.0,2152.8467,20.071478,2105.0,2384.0,2149.0,2042.9512,24.16212,1967.0,2308.0,2041.0,1819.4618,61.544193,1723.0,2307.0,1803.0,2111.1875,39.854782,1997.0,2341.0,2108.0,3188.0762,149.03964,2813.0,3578.0,3207.0,3669.401,212.5176,3126.0,4266.0,3688.0,3635.0996,219.40915,3075.0,4326.0,3648.0,4044.158,224.10275,3500.0,4679.0,4067.0,1713.1334,34.589386,1641.0,1782.0,1720.0,2878.9792,167.95407,2433.0,3568.0,2869.0,1913.9147,149.80244,1602.0,2521.0,1888.0,Cocoa,1
ID_1AYcTD_Dec,Dec,2455.4028,15.966007,2430.0,2498.0,2453.0,2186.542,38.311115,2123.0,2341.0,2174.0,2080.0461,47.84431,1969.0,2275.0,2068.0,1907.3018,130.57463,1755.0,2312.0,1857.0,2206.975,99.92596,2024.0,2501.0,2185.0,3256.0696,163.41252,2848.0,3688.0,3246.0,3759.5332,244.35046,3251.0,4335.0,3761.0,3682.1965,251.343,2964.0,4359.0,3680.0,4135.329,261.08618,3601.0,4723.0,4135.0,1707.1454,38.052357,1630.0,1792.0,1708.0,3024.8467,328.42612,2518.0,3830.0,2945.0,2034.7489,292.1557,1631.0,2813.0,1970.0,Cocoa,1
ID_r5hXfD_Dec,Dec,2453.5383,16.73649,2439.0,2502.0,2446.0,2174.6152,35.403645,2130.0,2336.0,2163.0,2076.361,39.819584,1989.0,2294.0,2066.0,1866.3257,134.19649,1759.0,2309.0,1809.0,2155.541,90.4769,2032.0,2470.0,2124.0,3294.436,152.07434,2867.0,3615.0,3322.0,3779.2034,227.8803,3121.0,4189.0,3830.0,3711.3926,258.55725,2912.0,4218.0,3769.0,4128.6084,278.3718,3207.0,4579.0,4195.0,1731.6967,41.26627,1628.0,1804.0,1738.0,2812.0515,219.86867,2515.0,3677.0,2753.0,1895.9277,240.54599,1641.0,2765.0,1806.0,Cocoa,1
ID_pNDYzm_Dec,Dec,2453.1123,13.579041,2438.0,2490.0,2448.0,2179.1753,31.267729,2124.0,2382.0,2168.0,2066.3975,40.697815,1958.0,2280.0,2058.0,1885.2584,115.891716,1746.0,2306.0,1834.0,2181.6267,90.343765,2024.0,2527.0,2155.0,3231.412,139.13623,2793.0,3573.0,3233.0,3732.192,191.68723,3206.0,4183.0,3728.0,3664.3035,210.79193,2859.0,4213.0,3670.0,4117.276,204.83725,3397.0,4570.0,4117.0,1713.0592,25.589136,1669.0,1775.0,1711.0,3014.9258,293.2076,2612.0,4135.0,2932.0,2003.4026,247.54501,1697.0,2921.0,1916.0,Cocoa,1
ID_cibKGE_Dec,Dec,2437.4978,6.2479906,2422.0,2456.0,2436.0,2168.6348,17.61305,2126.0,2366.0,2166.0,2051.0054,22.683453,1960.0,2297.0,2051.0,1825.3763,59.766098,1734.0,2447.0,1809.0,2123.7861,40.21905,2004.0,2342.0,2122.0,3255.7258,167.64384,2895.0,3707.0,3252.0,3793.592,248.11172,3313.0,4463.0,3786.0,3731.2283,258.66116,3166.0,4500.0,3721.0,4163.8384,268.39084,3649.0,4889.0,4144.0,1718.1381,37.796555,1653.0,1808.0,1713.0,2782.6602,177.03728,2412.0,3548.0,2778.0,1836.436,154.07082,1587.0,2565.0,1823.0,Cocoa,1
ID_ChSGqQ_Dec,Dec,2451.8083,13.283296,2434.0,2494.0,2447.0,2177.9597,31.350647,2130.0,2337.0,2166.0,2068.2458,37.77138,1982.0,2272.0,2058.0,1871.6935,111.872826,1751.0,2365.0,1817.0,2178.2036,79.53896,2039.0,2570.0,2151.5,3260.979,140.2612,2723.0,3563.0,3262.0,3771.1191,203.29767,2994.0,4224.0,3784.0,3699.0054,215.2313,2721.0,4275.0,3705.0,4157.8286,217.38545,3370.0,4617.0,4173.0,1720.6803,30.566206,1663.0,1780.0,1719.0,2953.4758,296.56552,2580.0,3966.0,2843.5,1960.5709,254.73453,1654.0,2809.0,1858.5,Cocoa,1
ID_TYU0Sr_Dec,Dec,2441.9146,12.553876,2422.0,2516.0,2439.0,2176.7278,31.341722,2127.0,2470.0,2169.0,2068.0728,45.092842,1973.0,2529.0,2061.0,1867.6816,108.82819,1763.0,2847.0,1829.0,2171.3726,87.986824,2028.0,3058.0,2156.0,3277.0977,115.928055,2971.0,3735.0,3272.0,3813.6487,162.20381,3343.0,4305.0,3819.0,3754.2764,186.67677,3071.0,4432.0,3757.0,4189.628,173.14107,3587.0,4711.0,4197.0,1726.9839,19.955404,1666.0,1773.0,1727.0,2943.143,247.10628,2596.0,4621.0,2880.0,1938.4133,214.39835,1683.0,3607.0,1877.0,Cocoa,1
ID_UpH0DY_Dec,Dec,2450.6929,18.328703,2415.0,2500.0,2451.0,2180.5486,34.592384,2121.0,2465.0,2169.0,2084.033,43.15888,1976.0,2442.0,2073.0,1868.91,112.68349,1746.0,2377.0,1819.0,2167.1453,88.163826,2028.0,2501.0,2141.0,3378.5928,155.36696,3025.0,3731.0,3395.0,3908.0996,221.8768,3407.0,4439.0,3926.0,3854.3037,236.50186,3193.0,4458.0,3884.0,4287.8945,231.06862,3701.0,4930.0,4314.0,1748.4382,26.905823,1676.0,1800.0,1749.0,2863.5737,296.16742,2481.0,4037.0,2783.0,1915.1119,258.27957,1631.0,2912.0,1827.0,Cocoa,1
ID_yGxMSh_Dec,Dec,2437.4944,7.5897846,2423.0,2458.0,2436.0,2169.1611,20.182838,2123.0,2263.0,2165.0,2049.6794,28.895151,1958.0,2247.0,2048.0,1834.4648,63.026676,1744.0,2128.0,1814.0,2128.4136,55.841846,1995.0,2372.0,2125.0,3268.6062,132.57127,2836.0,3657.0,3274.0,3810.5613,184.16055,3273.0,4376.0,3819.0,3752.278,211.77913,3027.0,4391.0,3762.0,4184.4775,198.67903,3566.0,4780.0,4197.0,1721.2249,22.641562,1657.0,1788.0,1720.0,2873.616,182.17732,2532.0,3566.0,2854.0,1877.5967,140.31041,1629.0,2404.0,1853.0,Cocoa,1
ID_NgxUmy_Dec,Dec,4912.8213,654.35254,3289.0,6830.0,4791.0,4826.8896,795.32495,2697.0,7566.0,4705.0,4740.206,870.7497,2406.0,7658.0,4571.0,4990.666,1056.7864,2188.0,8508.0,4762.0,4884.4497,1043.4232,2233.0,8267.0,4641.0,5384.248,1031.4332,2788.0,8768.0,5137.0,5861.423,1067.3439,3160.0,9376.0,5629.0,5377.1978,1035.9066,2777.0,8935.0,5129.5,6117.636,1129.4034,3255.0,9748.0,5877.0,1803.4124,284.1205,1352.0,2759.0,1737.0,4612.9893,1163.6957,2129.0,7919.0,4473.0,3464.6172,1031.2017,1617.0,6200.0,3345.0,Palm,2
ID_iY4bvo_Dec,Dec,2744.2502,193.88916,2623.0,3468.0,2664.0,2470.9753,266.8143,2296.0,3750.0,2370.0,2267.3364,320.62985,2042.0,3758.0,2149.0,2090.282,432.39352,1816.0,4077.0,1923.0,2204.6099,429.86148,1835.0,4080.0,2055.0,2849.6047,488.52798,2205.0,4676.0,2747.0,3196.1294,566.2219,2371.0,5171.0,3101.0,3038.7605,544.9305,2198.0,4923.0,2965.0,3402.6045,645.31396,2417.0,5502.0,3329.0,1353.3247,83.43536,1225.0,1615.0,1343.0,2774.9048,785.25336,1718.0,5611.0,2657.0,1950.9755,641.1588,1321.0,4493.0,1771.0,Rubber,3
ID_YBlBOD_Dec,Dec,4940.6323,1538.271,2922.0,7679.0,4526.0,5011.251,1829.409,2558.0,8861.0,4652.0,4924.575,1958.6339,2311.0,9124.0,4510.0,5137.048,2311.9304,2038.0,10159.0,4673.0,5085.4043,2275.0698,2068.0,10093.0,4609.0,5740.689,2125.831,2810.0,10667.0,5289.0,6256.1353,2091.3364,3227.0,11171.0,5798.0,5952.941,2012.1254,2940.0,10813.0,5613.0,6535.293,2126.7598,3312.0,11609.0,6132.0,2125.5425,709.32806,1284.0,3529.0,1865.0,5039.268,1862.3663,2116.0,8969.0,5069.0,3745.4658,1456.533,1499.0,6697.0,3844.0,Palm,2
ID_STg9cT_Dec,Dec,2985.6882,353.73102,2698.0,4319.0,2796.0,2726.7158,471.5847,2362.0,4608.0,2479.0,2558.005,540.38995,2121.0,4692.0,2284.0,2390.3088,712.25415,1846.0,5171.0,2019.0,2561.9028,682.3657,1932.0,5253.0,2256.0,3494.4448,660.4926,2454.0,5879.0,3347.0,3984.1572,719.0604,2692.0,6393.0,3891.0,3787.841,704.36957,2443.0,6171.0,3715.0,4328.565,803.0623,2783.0,6888.0,4279.0,1464.7567,125.38059,1260.0,1905.0,1441.0,3308.5374,1008.2015,1849.0,6563.0,3089.0,2303.3767,895.1424,1379.0,5474.0,1950.0,Cocoa,1
ID_YARrdJ_Dec,Dec,2706.2117,348.7534,2505.0,4290.0,2554.0,2451.9973,455.56104,2183.0,4711.0,2267.0,2241.6401,521.1371,1931.0,4826.0,2047.0,2074.684,654.2332,1702.0,5277.0,1815.0,2143.609,649.5621,1726.0,5219.0,1938.5,2927.4292,729.5811,2114.0,5944.0,2820.0,3425.9275,844.2838,2291.0,6557.0,3321.0,3217.9854,816.83295,2129.0,6267.0,3118.0,3657.2776,963.56464,2347.0,7002.0,3551.0,1328.2393,133.00925,1180.0,1851.0,1306.0,2578.0842,1019.2428,1623.0,6498.0,2421.0,1821.8513,796.5821,1245.0,5455.0,1599.0,Palm,2
ID_0B09t7_Dec,Dec,3045.9368,647.9071,2644.0,4906.0,2710.0,2831.8667,820.0632,2299.0,5240.0,2373.0,2602.4062,913.8452,2026.0,5365.0,2100.0,2473.0088,1123.9642,1777.0,5918.0,1862.0,2461.029,1116.7715,1777.0,5854.0,1855.0,2976.0232,1138.7833,2214.0,6396.0,2372.0,3327.7131,1193.9705,2473.0,6963.0,2700.0,3137.0388,1143.8177,2230.0,6567.0,2520.0,3441.3516,1272.0156,2522.0,7323.0,2780.0,1363.329,259.2375,1205.0,2150.0,1239.0,2478.9302,1375.4634,1581.0,6697.0,1730.0,1942.4095,1142.5626,1246.0,5567.0,1339.0,Palm,2
ID_PR4g2b_Dec,Dec,3656.496,930.56104,2709.0,5700.0,3199.0,3513.8584,1140.4319,2355.0,6195.0,2980.0,3376.8235,1254.1842,2078.0,6308.0,2798.5,3389.7136,1543.8234,1839.0,7026.0,2666.0,3462.587,1503.904,1860.0,6962.0,2767.0,4099.0317,1455.7457,2251.0,7486.0,3475.0,4484.531,1515.9877,2425.0,8074.0,3876.0,4233.8066,1440.3782,2224.0,7752.0,3666.0,4717.867,1577.2871,2441.0,8503.0,4136.5,1699.2869,415.4625,1225.0,2648.0,1499.0,3956.825,1572.6542,1748.0,7928.0,3354.0,3009.704,1376.2102,1339.0,6458.0,2457.0,Rubber,3
